% Station Andøya, integrated monthly doses and sampling fraction (0= complete loss of measurements, 1=lossfree measurement
% The station is drifted by NILU - Norwegian Institute for Air Research (email: tove.svendby@nilu.no)
% All units except PAR: J/m^2. Units PAR: mol/m^2
% Calculations and calibrations: Bjørn Johnsen, Norwegian Authority of Radiation and Nuclear Safety
% E-mail: Bjorn.Johnsen@dsa.no	Date of processing: 15-Feb-2024 12:01:27
%
% Actionspectra:
% CIE1987: Erythema action spectrum: A.F. McKinlay, A.F. and B.L. Diffey, A reference action spectrum for ultraviolet induced erythema in human skin", CIE Research Note, 6(1), 17-22, 1987
% CIE1998: Erythema action spectrum: Commission Internationale de l’Eclairage (1998) Erythema Reference Action Spectrum and Standard Erythema Dose. CIE S007E-1998. CIE Central Bureau, Vienna, Austria
% UVB: ISO 21348 Definitions of Solar Irradiance Spectral Categories (280<=Wl<315 nm)
% UVA: ISO 21348 Definitions of Solar Irradiance Spectral Categories (315<=Wl<400 nm)
% NMSC: ISO/FDIS 28077:2016E Photocarcinogenesis Action Spectrum, (Non-Melanoma Skin Cancers, NMSC). CIE Central Bureau, Vienna
% DNA: R. B. Setlow, The wavelengths in sunlight effective in producing skin cancer: a theoretical analysis", Proc. Nat. Acad. Sci., USA, 71 , No. 9,  pp. 3363-3366, 1974. Converted from effect per quantum to effect per energy. Downloaded from: http://uv.biospherical.com/Version2/doserates/SetlowTUV.txt
% VITD: CIE 174:2006, Action spectrum for the conversion of 7-DH7 to previtamin D3 in human skin
% ANCHOVY: Action spectrum for damage to eggs and larvae of northern anchovy. Spectrum sugge and sted by: J.H. Hunter, J.H. Taylor, and H.G. Moser, "Effect of ultraviolet irradiation on eggs and larvae of the northern anchovy, Engraulis mordax, and the pacific mackerel, Scomber japonicus, during the embryonic stage", Photochemistry and Photobiology, 29, 325-338, 1979. Downloaded from: http://uv.biospherical.com/Version2/doserates/Hunter.txt
% FLINTPLANT: Action spectrum for growth responses of plants. Action spectrum suggested by: S. D. Flint and M. M. Caldwell, "A biological spectral weighting function for ozone depletion research with higher plants", Physiologia Plantarum, 117,137-144, 2003. Downloaded from: http://uv.biospherical.com/Version2/doserates/Flint.txt
% HEP: A. Brun & B. Hamre. Proposed action spectrum for Hematopoetic porfyri, HEP
% PAR: Photosynthetic active radiation, 400-700 nm
%
% Gaps in measurements have been filled with ancillary measurement data (Finse), or clear sky modelled data, adjusted for cloud influence. Source of UV-cloud modification factors: Listed below for the respective station and period
% STRÅNG-based data (http://strang.smhi.se/extraction/index.php) period: 	
% Octa-based data from the Norwegian Centre for Climate Services, https://seklima.met.no/observations/, period: 1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	
% Solar Light SL-501 UV-Biometer measurements (Finse only), from an instrument operated by DSA, period: 	
% Pyranometer-based gapfilling for stations Landvik, Kise, Trondheim (Kvithamar), Tromsø (Holt), Andøya (Sortland), Blindern (Aas), Kjeller (Skjetten): Pyranometer data provided by Agrometeorology Norway (LMT), http://lmt.bioforsk.no. Period: 2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	
% Pyranometer-based gapfilling for station Bergen, period 1995-now: Pyranometer data from the Radiation Observatory at the University of Bergen and clear sky modelled global radiation for all stations is provided by Jan-Asle Olseth (Jan.Olseth@uib.no). Data past 2014 downloaded from https://veret.gfi.uib.no/taarn
%
% Pyranometer-based gapfilling for the stations Trondheim (Gloshaugen), Blindern, period 2017-now: Pyranometer data from the Norwegian Centre for Climate Services, https://seklima.met.no/observations/
% Pyranometer-based gapfilling for station Finse, period 2018-now: Pyranometer data from the Finse Eco-Hydrological Observatory, provided by Norbert Pirk (norbert.pirk@geo.uio.no)
% Pyranometer-based gapfilling for station Ny-Ålesund, period 1995-now: (1): Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2014): Basic and other measurements of radiation from the Baseline Surface Radiation Network (BSRN) Station Ny-Ålesund in the years 1992 to 2013, reference list of 253 datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.150000. (2): Maturilli, Marion (2020): Basic and other measurements of radiation at station Ny-Ålesund (2006-05 et seq). Alfred Wegener Institute - Research Unit Potsdam, PANGAEA, https://doi.org/10.1594/PANGAEA.914927
% Seasonally mean period: 2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	
%
% Columns: Year	Mon	Day	Daynum	Hour	CIE1987	CIE1998	UVB	UVA	NMSC	DNA	VITD	ANCHOVY	FLINTPLANT	HEP	PAR	Fraction [rel. units]
1995	1	  5.3157E+01	  5.4338E+01	  1.3116E+02	  7.3256E+04	  7.8543E+01	  9.9367E+00	  2.8064E+01	  1.0737E+00	  1.2310E+03	  1.5340E+05	  1.8567E+00	0.000
1995	2	  1.4160E+03	  1.4459E+03	  3.0974E+03	  1.8465E+06	  2.1093E+03	  2.2490E+02	  6.1255E+02	  3.0968E+01	  3.1310E+04	  4.6800E+06	  6.3451E+01	0.000
1995	3	  8.3122E+03	  8.4504E+03	  3.1853E+04	  8.6306E+06	  1.4026E+04	  1.5358E+03	  5.6389E+03	  2.2708E+02	  1.4796E+05	  2.3387E+07	  3.2554E+02	0.000
1995	4	  2.7043E+04	  2.7383E+04	  1.5025E+05	  2.1633E+07	  5.1037E+04	  6.6168E+03	  2.7930E+04	  8.6922E+02	  3.7558E+05	  5.9953E+07	  8.3825E+02	0.000
1995	5	  4.8210E+04	  4.8689E+04	  3.1429E+05	  3.0622E+07	  9.7366E+04	  1.4909E+04	  6.3218E+04	  1.6958E+03	  5.4556E+05	  8.3650E+07	  1.1668E+03	0.000
1995	6	  5.0337E+04	  5.0762E+04	  3.4970E+05	  2.7160E+07	  1.0532E+05	  1.8129E+04	  7.4585E+04	  1.8576E+03	  4.9505E+05	  7.3477E+07	  1.0238E+03	0.000
1995	7	  5.1798E+04	  5.2218E+04	  3.6410E+05	  2.6864E+07	  1.0919E+05	  1.9321E+04	  7.8725E+04	  1.9316E+03	  4.9234E+05	  7.2997E+07	  1.0189E+03	0.000
1995	8	  3.2379E+04	  3.2667E+04	  2.2167E+05	  1.8430E+07	  6.7088E+04	  1.1105E+04	  4.6300E+04	  1.1789E+03	  3.3265E+05	  5.1149E+07	  7.1780E+02	0.000
1995	9	  1.5740E+04	  1.5917E+04	  9.5212E+04	  1.1331E+07	  3.0759E+04	  4.3658E+03	  1.8441E+04	  5.3071E+02	  1.9816E+05	  3.2511E+07	  4.5997E+02	0.000
1995	10	  3.5505E+03	  3.6045E+03	  1.5441E+04	  3.4274E+06	  6.2255E+03	  7.6882E+02	  2.8781E+03	  1.0326E+02	  5.8410E+04	  9.7634E+06	  1.3771E+02	0.000
1995	11	  2.9793E+02	  3.0382E+02	  8.3259E+02	  3.6665E+05	  4.6502E+02	  6.1532E+01	  1.8049E+02	  6.9991E+00	  6.1841E+03	  8.9002E+05	  1.1706E+01	0.000
1995	12	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	  0.0000E+00	0.000
1996	1	  4.2862E+01	  4.3811E+01	  1.0701E+02	  5.8912E+04	  6.3472E+01	  8.0646E+00	  2.2896E+01	  8.6868E-01	  9.8999E+02	  1.2273E+05	  1.4805E+00	0.000
1996	2	  1.5098E+03	  1.5417E+03	  3.3206E+03	  1.9670E+06	  2.2509E+03	  2.4012E+02	  6.5576E+02	  3.3060E+01	  3.3353E+04	  4.9831E+06	  6.7540E+01	0.000
1996	3	  9.0600E+03	  9.2082E+03	  3.5755E+04	  9.2687E+06	  1.5403E+04	  1.6991E+03	  6.3263E+03	  2.5041E+02	  1.5896E+05	  2.5176E+07	  3.5062E+02	0.000
1996	4	  2.3291E+04	  2.3580E+04	  1.3096E+05	  1.8394E+07	  4.4150E+04	  5.7743E+03	  2.4435E+04	  7.5312E+02	  3.1971E+05	  5.0967E+07	  7.1258E+02	0.000
1996	5	  4.9952E+04	  5.0442E+04	  3.2803E+05	  3.1272E+07	  1.0124E+05	  1.5647E+04	  6.6273E+04	  1.7654E+03	  5.5822E+05	  8.5331E+07	  1.1901E+03	0.000
1996	6	  5.4193E+04	  5.4650E+04	  3.7644E+05	  2.9196E+07	  1.1342E+05	  1.9575E+04	  8.0405E+04	  2.0007E+03	  5.3224E+05	  7.9044E+07	  1.1016E+03	0.000
1996	7	  5.5526E+04	  5.5976E+04	  3.9024E+05	  2.8773E+07	  1.1706E+05	  2.0752E+04	  8.4463E+04	  2.0711E+03	  5.2738E+05	  7.8251E+07	  1.0925E+03	0.000
1996	8	  4.4405E+04	  4.4771E+04	  3.1034E+05	  2.3435E+07	  9.3329E+04	  1.6428E+04	  6.6879E+04	  1.6498E+03	  4.2768E+05	  6.5174E+07	  9.1605E+02	0.000
1996	9	  1.5511E+04	  1.5665E+04	  1.0052E+05	  9.8969E+06	  3.1298E+04	  4.8713E+03	  2.0338E+04	  5.4589E+02	  1.7565E+05	  2.8435E+07	  4.0323E+02	0.000
