% Station Landvik, integrated monthly doses and sampling fraction (0= complete loss of measurements, 1=lossfree measurement
% The station is drifted by DSA (former NRPA) - Norwegian Authority of Radiation and Nuclear Safety (email: Bjorn.Johnsen@dsa.no)
% All units except PAR: J/m^2. Units PAR: mol/m^2
% Calculations and calibrations: Bjørn Johnsen, Norwegian Authority of Radiation and Nuclear Safety
% E-mail: Bjorn.Johnsen@dsa.no	Date of processing: 03-Feb-2023 11:11:55
%
% Actionspectra:
% CIE1987: Erythema action spectrum: A.F. McKinlay, A.F. and B.L. Diffey, A reference action spectrum for ultraviolet induced erythema in human skin", CIE Research Note, 6(1), 17-22, 1987
% CIE1998: Erythema action spectrum: Commission Internationale de l’Eclairage (1998) Erythema Reference Action Spectrum and Standard Erythema Dose. CIE S007E-1998. CIE Central Bureau, Vienna, Austria
% UVB: ISO 21348 Definitions of Solar Irradiance Spectral Categories (280<=Wl<315 nm)
% UVA: ISO 21348 Definitions of Solar Irradiance Spectral Categories (315<=Wl<400 nm)
% NMSC: ISO/FDIS 28077:2016E Photocarcinogenesis Action Spectrum, (Non-Melanoma Skin Cancers, NMSC). CIE Central Bureau, Vienna
% DNA: R. B. Setlow, The wavelengths in sunlight effective in producing skin cancer: a theoretical analysis", Proc. Nat. Acad. Sci., USA, 71 , No. 9,  pp. 3363-3366, 1974. Converted from effect per quantum to effect per energy. Downloaded from: http://uv.biospherical.com/Version2/doserates/SetlowTUV.txt
% VITD: CIE 174:2006, Action spectrum for the conversion of 7-DH7 to previtamin D3 in human skin
% ANCHOVY: Action spectrum for damage to eggs and larvae of northern anchovy. Spectrum sugge and sted by: J.H. Hunter, J.H. Taylor, and H.G. Moser, "Effect of ultraviolet irradiation on eggs and larvae of the northern anchovy, Engraulis mordax, and the pacific mackerel, Scomber japonicus, during the embryonic stage", Photochemistry and Photobiology, 29, 325-338, 1979. Downloaded from: http://uv.biospherical.com/Version2/doserates/Hunter.txt
% FLINTPLANT: Action spectrum for growth responses of plants. Action spectrum suggested by: S. D. Flint and M. M. Caldwell, "A biological spectral weighting function for ozone depletion research with higher plants", Physiologia Plantarum, 117,137-144, 2003. Downloaded from: http://uv.biospherical.com/Version2/doserates/Flint.txt
% HEP: A. Brun & B. Hamre. Proposed action spectrum for Hematopoetic porfyri, HEP
% PAR: Photosynthetic active radiation, 400-700 nm
%
% Gaps in measurements have been filled with ancillary measurement data (Finse), or clear sky modelled data, adjusted for cloud influence. Source of UV-cloud modification factors: Listed below for the respective station and period
% STRÅNG-based data (http://strang.smhi.se/extraction/index.php) period: 	
% Octa-based data from the Norwegian Centre for Climate Services, https://seklima.met.no/observations/, period: 	
% Solar Light SL-501 UV-Biometer measurements (Finse only), from an instrument operated by DSA, period: 	
% Pyranometer-based gapfilling for stations Landvik, Kise, Trondheim (Kvithamar), Tromsø (Holt), Andøya (Sortland), Blindern (Aas), Kjeller (Skjetten): Pyranometer data provided by Agrometeorology Norway (LMT), http://lmt.bioforsk.no. Period: 1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	
% Pyranometer-based gapfilling for station Bergen, period 1995-now: Pyranometer data from the Radiation Observatory at the University of Bergen and clear sky modelled global radiation for all stations is provided by Jan-Asle Olseth (Jan.Olseth@uib.no). Data past 2014 downloaded from https://veret.gfi.uib.no/taarn
%
% Pyranometer-based gapfilling for the stations Trondheim (Gloshaugen), Blindern, period 2017-now: Pyranometer data from the Norwegian Centre for Climate Services, https://seklima.met.no/observations/
% Pyranometer-based gapfilling for station Finse, period 2018-now: Pyranometer data from the Finse Eco-Hydrological Observatory, provided by Norbert Pirk (norbert.pirk@geo.uio.no)
% Pyranometer-based gapfilling for station Ny-Ålesund, period 1995-now: (1): Maturilli, Marion; Herber, Andreas; König-Langlo, Gert (2014): Basic and other measurements of radiation from the Baseline Surface Radiation Network (BSRN) Station Ny-Ålesund in the years 1992 to 2013, reference list of 253 datasets. PANGAEA, https://doi.org/10.1594/PANGAEA.150000. (2): Maturilli, Marion (2020): Basic and other measurements of radiation at station Ny-Ålesund (2006-05 et seq). Alfred Wegener Institute - Research Unit Potsdam, PANGAEA, https://doi.org/10.1594/PANGAEA.914927
% Seasonally mean period: 1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	
%
% Columns: Year	Mon	Day	Daynum	Hour	CIE1987	CIE1998	UVB	UVA	NMSC	DNA	VITD	ANCHOVY	FLINTPLANT	HEP	PAR	Fraction [rel. units]
1995	1	  2.0160E+03	  2.0567E+03	  7.4473E+03	  2.1904E+06	  3.3662E+03	  3.9098E+02	  1.3819E+03	  5.4664E+01	  3.6729E+04	  5.6849E+06	  7.5411E+01	0.000
1995	2	  6.1264E+03	  6.2236E+03	  2.8015E+04	  5.7351E+06	  1.0849E+04	  1.2631E+03	  5.0034E+03	  1.8139E+02	  9.8563E+04	  1.5077E+07	  2.0563E+02	0.000
1995	3	  1.5215E+04	  1.5398E+04	  8.8871E+04	  1.1519E+07	  2.9225E+04	  3.8795E+03	  1.6662E+04	  5.0298E+02	  2.0167E+05	  3.0434E+07	  4.1938E+02	0.000
1995	4	  3.5902E+04	  3.6253E+04	  2.3761E+05	  2.2490E+07	  7.2878E+04	  1.1197E+04	  4.7757E+04	  1.2765E+03	  4.0071E+05	  5.9844E+07	  8.2886E+02	0.000
1995	5	  5.9630E+04	  6.0117E+04	  4.2171E+05	  3.0871E+07	  1.2585E+05	  2.2290E+04	  9.0945E+04	  2.2332E+03	  5.6517E+05	  8.1173E+07	  1.1238E+03	0.000
1995	6	  7.2815E+04	  7.3345E+04	  5.2735E+05	  3.2957E+07	  1.5671E+05	  3.0553E+04	  1.1935E+05	  2.8068E+03	  6.1764E+05	  8.5456E+07	  1.1808E+03	0.000
1995	7	  8.1236E+04	  8.1802E+04	  5.9169E+05	  3.5190E+07	  1.7580E+05	  3.5171E+04	  1.3584E+05	  3.1576E+03	  6.6521E+05	  9.0502E+07	  1.2495E+03	0.000
1995	8	  6.8692E+04	  6.9181E+04	  4.9973E+05	  3.1092E+07	  1.4800E+05	  2.8391E+04	  1.1263E+05	  2.6463E+03	  5.8352E+05	  7.9835E+07	  1.1036E+03	0.000
1995	9	  2.4074E+04	  2.4269E+04	  1.7109E+05	  1.2698E+07	  5.0683E+04	  8.6251E+03	  3.6360E+04	  8.9580E+02	  2.3249E+05	  3.3026E+07	  4.5889E+02	0.000
1995	10	  9.1719E+03	  9.2677E+03	  5.9433E+04	  6.1067E+06	  1.8295E+04	  2.6390E+03	  1.1617E+04	  3.1806E+02	  1.0842E+05	  1.6177E+07	  2.2619E+02	0.000
1995	11	  3.0372E+03	  3.0817E+03	  1.5388E+04	  2.6606E+06	  5.5080E+03	  6.8318E+02	  2.8296E+03	  9.2858E+01	  4.5952E+04	  7.0163E+06	  9.7826E+01	0.000
1995	12	  1.3339E+03	  1.3620E+03	  5.0216E+03	  1.4699E+06	  2.1887E+03	  2.5454E+02	  9.3762E+02	  3.4680E+01	  2.4851E+04	  3.6769E+06	  4.9839E+01	0.000
1996	1	  1.9137E+03	  1.9491E+03	  8.2291E+03	  1.9013E+06	  3.3270E+03	  4.1892E+02	  1.5783E+03	  5.4777E+01	  3.2310E+04	  4.8201E+06	  6.3790E+01	0.194
1996	2	  7.4176E+03	  7.5090E+03	  4.2379E+04	  5.7006E+06	  1.4163E+04	  1.9060E+03	  8.1248E+03	  2.4204E+02	  1.0004E+05	  1.4646E+07	  1.9946E+02	1.000
1996	3	  2.2660E+04	  2.2851E+04	  1.5307E+05	  1.3479E+07	  4.6362E+04	  7.2801E+03	  3.1164E+04	  8.1372E+02	  2.4308E+05	  3.4856E+07	  4.7705E+02	1.000
1996	4	  4.4863E+04	  4.5203E+04	  3.1564E+05	  2.4041E+07	  9.4104E+04	  1.5998E+04	  6.7003E+04	  1.6607E+03	  4.3831E+05	  6.2921E+07	  8.6541E+02	0.799
1996	5	  5.5165E+04	  5.5543E+04	  3.9929E+05	  2.6580E+07	  1.1787E+05	  2.1565E+04	  8.7910E+04	  2.0964E+03	  4.9316E+05	  6.7932E+07	  9.2621E+02	1.000
1996	6	  8.4353E+04	  8.4908E+04	  6.1990E+05	  3.6283E+07	  1.8324E+05	  3.6559E+04	  1.4274E+05	  3.2882E+03	  6.8567E+05	  9.2518E+07	  1.2668E+03	0.999
1996	7	  9.0514E+04	  9.1112E+04	  6.6461E+05	  3.9493E+07	  1.9639E+05	  3.8943E+04	  1.5263E+05	  3.5192E+03	  7.4365E+05	  1.0178E+08	  1.3985E+03	0.987
1996	8	  5.8173E+04	  5.8557E+04	  4.2714E+05	  2.5453E+07	  1.2618E+05	  2.4984E+04	  9.8017E+04	  2.2584E+03	  4.7875E+05	  6.5830E+07	  9.0652E+02	0.987
1996	9	  3.6234E+04	  3.6479E+04	  2.6251E+05	  1.7093E+07	  7.7685E+04	  1.4618E+04	  5.8662E+04	  1.3840E+03	  3.1760E+05	  4.5025E+07	  6.2560E+02	1.000
1996	10	  8.3669E+03	  8.4433E+03	  5.4653E+04	  5.4924E+06	  1.6807E+04	  2.4301E+03	  1.0800E+04	  2.9095E+02	  9.7859E+04	  1.4506E+07	  2.0106E+02	1.000
